data,stayingpower,texture,smell,price,others,colour,shipping,packing,processed_data
"Màu son sinh nhma theo mình thấy thì nó ko lì như mô tả đâu nha mọi người, gói hàng rất là cẩn thận luôn",0,-1,-1,-1,-1,2,-1,2,màu son sinh nhma theo mình thấy thì nó ko lì như mô tả đâu nha mọi người gói hàng rất là cẩn thận luôn
"Màu son đẹp, dễ trang điểm phối cùng. Giao hàng siêu nhanh. Gói cẩn thận",-1,-1,-1,-1,-1,2,2,2,màu son đẹp dễ trang điểm phối cùng giao hàng siêu nhanh gói cẩn thận
Son cũng okilllaaaa phết ạ. Giao hàng cũng ko lâu mấy trông cây son cũng xinh xẻo hihiiiiiiiiiiiiiiiiiiiiiiiii,-1,-1,-1,-1,-1,-1,2,-1,son cũng phết giao hàng cũng ko lâu mấy trông cây son cũng xinh xẻo
Bcnsaosunjwaoqoqiwjehrjfdmswkwoqoqihdbdbdfnfnxkakajwhshdbxnxncbfjdkdkdkk,-1,-1,-1,-1,1,-1,-1,-1,
dịch thì hàng về hơii lâu 15 ngày nhưng mà mê màu son quá ☺,-1,-1,-1,-1,-1,2,0,-1,dịch thì hàng về hơii lâu ngày nhưng mà mê màu son quá
"Son có độ bám tốt, mùi khá thơm, sẽ ủng hộ lâu dài,,,,,……………………..",2,-1,2,-1,-1,-1,-1,-1,son có độ bám tốt mùi khá thơm sẽ ủng hộ lâu
sjijsjajshsjjssnsjxhzjhajajshsjzjznzjzhbzjzhzbzjzjzjn,-1,-1,-1,-1,1,-1,-1,-1,
"Giao nhanh, check hàng chính hãng mùi khá thơm k nồng. Đáng mua ạ",-1,-1,2,-1,-1,-1,2,-1,giao nhanh check hàng chính hãng mùi khá thơm k nồng đáng mua ạ
Son bám màu lâu hơi khô màu hồng ơi là hồng giá rẻ giao hàng nhanh,2,0,-1,2,-1,1,2,-1,son bám màu lâu hơi khô màu hồng ơi là hồng giá rẻ giao hàng nhanh
Giao đúng mẫu .. chất lượng .. giá thành hợp lí,-1,-1,-1,2,-1,-1,1,-1,giao đúng mẫu chất lượng giá thành hợp lí
NAN,-1,-1,-1,-1,1,-1,-1,-1,nan
"Công dụng: son màu ổn
Kết cấu: ok
Độ bền màu: kh bền dễ phai
dhdhdndnxnxnnxnxjxnxnxnxhxhnxxnhx",0,2,-1,-1,-1,2,-1,-1,công dụng son màu ổn kết cấu ok bền màu kh bền dễ phai
"Màu chuẩn, chất son mượt, mềm môi, sẽ mua ủng lại sản phẩm này.",-1,2,-1,-1,-1,2,-1,-1,màu chuẩn chất son mượt mềm môi sẽ mua ủng lại sản phẩm này
Mua tặng bạn mà thấy xinh xỉu luôn ạ. Hình ảnh và video chỉ mang tính chất nhận xu,-1,-1,-1,-1,1,-1,-1,-1,mua tặng bạn mà thấy xinh xỉu luôn hình ảnh và video chỉ mang tính chất nhận xu
hơi bị xinh nhé các nàng ơi lên môi mượt lắm luôn nhue nhung v á múc liền múc liền,-1,2,-1,-1,-1,-1,-1,-1,hơi bị xinh nhé các nàng ơi lên môi mượt lắm luôn nhue nhung v á múc liền múc liền
|Hãy chia sẻ những điều bạn thích về sản phẩm này nhé........,-1,-1,-1,-1,1,-1,-1,-1,hãy chia sẻ những điều bạn thích về sản phẩm này
"Mình rất ưng ý và hài lòng ạ, chất son và màu son đúng như mong đợi, sản phẩm tuyệt vời 💯",-1,2,-1,-1,-1,2,-1,-1,mình rất ưng ý và hài lòng chất son và màu son đúng như mong đợi sản phẩm tuyệt vời
"Đóng gói hàng rất cẩn thận, son lên màu rất xinh nhé, cảm ơn shop nhiều nha 🥰🥰🥰🥰🥰🥰🥰🥰🥰",-1,-1,-1,-1,-1,2,-1,2,đóng gói hàng rất cẩn thận son lên màu rất xinh nhé cảm ơn shop nhiều nha
"Son xinh lắm luôn, màu hơi bị ghiền ý. Vỏ ngoài cũng siêu xinh !!! Mà mình k ngờ là nó to vậy luôn, cầm chắc tay đã ghê hihii. Shop đóng gói kĩ mà tư vấn cũng nhiệt tình nữa, lần sau sẽ ủng hộ tiếp nè
P/s: sau khi test thử thì mình thấy son lên môi khá khô, nên bôi 1 lớp dưỡng trc nhé !",-1,0,-1,-1,-1,2,-1,-1,son xinh lắm luôn màu hơi bị ghiền vỏ ngoài cũng siêu xinh mà mình k ngờ là nó to vậy luôn cầm chắc tay đã ghê hihii shop đóng gói kĩ mà tư vấn cũng nhiệt tình nữa lần sau sẽ ủng hộ tiếp nè p s sau khi test thử thì mình thấy son lên môi khá khô nên bôi lớp dưỡng trc nhé
trời ưi son siuuu xinh lun ă. Vì săn sale nên có mấy nghìn xong anh shiper kh lấy tiền luôn:)),-1,-1,-1,2,-1,-1,-1,-1,trời ưi son siuuu xinh lun vì săn sale nên có mấy nghìn xong anh shiper kh lấy tiền luôn
"Hong biết kẻ, mua về tập tành mà chưa có thời gian  huhu mà thấy dễ trôi",0,-1,-1,-1,-1,-1,-1,-1,hong biết kẻ mua về tập tành mà chưa có thời gian mà thấy dễ trôi
Chất lượng sản phẩm tuyệt vời đóng gói sản phẩm chắc chắn và đẹp,-1,-1,-1,-1,-1,-1,-1,2,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm chắc chắn và đẹp
"Đã nhận được hàng. 
Sản phẩm phù hợp giá tiền
Ok moooookkkkkkkkkkkkkkkkkk",-1,-1,-1,2,-1,-1,-1,-1,nhận được hàng sản phẩm phù hợp giá tiền ok
"Sữa tắm thơm,  dưỡng ẩm tốt,  sữa rửa mặt rất đỉnh luôn ạ uwu,  bth e dùng được srm đâu mà dùng loại này da dịu cũng k bị lên mụn nchung là đỉnh lắm ạ!!!!",-1,-1,-1,-1,1,-1,-1,-1,sữa tắm thơm dưỡng ẩm tốt sữa rửa mặt rất đỉnh luôn ạ uwu bth e dùng được srm đâu mà dùng loại này da dịu cũng k bị lên mụn nchung là đỉnh lắm
Chất son hơi khó tán nhưng màu cũng rất đẹp❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,-1,0,-1,-1,-1,2,-1,-1,chất son hơi khó tán nhưng màu cũng rất đẹp
Bút kẻ đậm nét mảnh giá rẻ dùng ok duyết nha mn mua địiiiiiiiiiiii,-1,-1,-1,-1,1,-1,-1,-1,bút kẻ đậm nét mảnh giá rẻ dùng ok duyết nha mn mua
"Giao hàng nhanh, đóng gói chắc chắn, chất cũng ok...........",-1,2,-1,-1,-1,-1,2,2,giao hàng nhanh đóng gói chắc chắn chất cũng
"Shipper thân thiện. Dthw🥰
Nhưng mình đặc shop son trên hình shop lại giao mình son khác. Nhưng son vẫn đẹp hjhj",-1,-1,-1,-1,-1,-1,2,-1,shipper thân thiện dthw nhưng mình đặc shop son trên hình shop lại giao mình son khác nhưng son vẫn đẹp
"Công dụng: son có khả năng bám màu tốt lắm luôn nèk
Kết cấu: son kem lì
Độ bền màu: từ 3-4 tiếng sẽ bắt đầu phai
Màu cam nâu ánh đỏ phù hợp vs tất cả các màu da ncl xinh lắm nèeeekkk",2,1,-1,-1,-1,2,-1,-1,công dụng son có khả năng bám màu tốt lắm luôn nèk kết cấu son kem lì bền màu từ 3 4 tiếng sẽ bắt đầu phai màu cam nâu ánh đỏ phù hợp vs tất cả các màu da ncl xinh lắm nèeeekkk
"Hướng dẫn sử dụng:
 Nhúng một lượng nhỏ son môi và nhẹ nhàng tán nhẹ bằng cọ tích hợp để có được lớp nền lì như nhung. Lặp lại bước này nhiều lần để màu lên đều và đậm hơn.
 Sau khi tán màu, dùng ngón tay tán nhẹ để có được hiệu ứng lì như nhung mượt mà",2,2,-1,-1,-1,1,-1,-1,hướng dẫn sử dụng nhúng một lượng nhỏ son môi và nhẹ nhàng tán nhẹ bằng cọ tích hợp để có được lớp nền lì như nhung lặp lại bước này nhiều lần để màu lên đều và đậm hơn sau khi tán màu dùng ngón tay tán nhẹ để có được hiệu ứng lì như nhung mượt mà
"màu son này không hợp với mình lắm, với chất son hơi bị bột da mà không tẩy tế bào chết kỹ là nhìn bao khó chịu luôn",-1,0,-1,-1,-1,0,-1,-1,màu son này không hợp với mình lắm với chất son hơi bị bột da mà không tẩy tế bào chết kỹ là nhìn bao khó chịu luôn
Giao hàng có hơi lâu một chút nhưng chất lượng thì tuyệt vời ạ.,-1,-1,-1,-1,-1,-1,0,-1,giao hàng có hơi lâu một chút nhưng chất lượng thì tuyệt vời
"màu son đẹp, packaging cũng dễ thương, nếu sử dụng ổn mình sẽ order thêm màu khác",-1,-1,-1,-1,-1,2,-1,-1,màu son đẹp packaging cũng dễ thương nếu sử dụng ổn mình sẽ order thêm màu khác
"Nhận đc son màu xinh dã man, lại còn đc nhận quà tặng son bóng dưỡng bất ngờ nữa thích mê! Bbia bản son kem này dùng k bao giờ lỗi thời luôn. 5 ⭐️ cho chất lượng! Yêu lắm ♥️",-1,2,-1,-1,-1,2,-1,-1,nhận đc son màu xinh dã man lại còn đc nhận quà tặng son bóng dưỡng bất ngờ nữa thích mê bbia bản son kem này dùng k bao giờ lỗi thời luôn cho chất lượng yêu lắm
"Xinh lắm nha . Ảnh 1 là đúng tone đấy ảnh hai mình giảm tone cho mn dễ thấy 
403 là màu 2 ánh cam ấy
402 ánh đỏ màu đầu từ cổ tay :33",-1,-1,-1,-1,-1,1,-1,-1,xinh lắm nha ảnh là đúng tone đấy ảnh hai mình giảm tone cho mn dễ thấy 403 là màu ánh cam ấy 402 ánh đỏ màu đầu từ cổ tay 33
"Kết cấu: udydud
Chxhxuxuxududududududuxususuduxuxhxhxuxuxuuxux",-1,-1,-1,-1,1,-1,-1,-1,kết cấu udydud
"Độ bền màu: màu đẹp
Giao hàng nhanh đóng gói kĩ càng đáng tiền lắm ạ shsjsjsjskkdk",-1,-1,-1,2,-1,2,2,2,bền màu màu đẹp giao hàng nhanh đóng gói kĩ càng đáng tiền lắm ạ
"Giao hàng nhanh, đúng màu, hộp hơi móp méo 1 xíu nhưng ko sao vì ko ảnh hưởng đến son ạ 🥰",-1,-1,-1,-1,-1,2,2,-1,giao hàng nhanh đúng màu hộp hơi móp méo xíu nhưng ko sao vì ko ảnh hưởng đến son ạ
"#ShopeeTetSale
#TetRoiShopeeThoi
Username Shopee: phuongthao15775
Thảo Thảo Nguyễn Phương Nhi",-1,-1,-1,-1,1,-1,-1,-1,shopeetetsale tetroishopeethoi username shopee phuongthao15775 thảo thảo nguyễn phương nhi
Son thơm mùi kẹo . Màu lên đẹp. Em thích chất son này. Hồi giờ e ít sài con kem vì bị khô và dính môi.,-1,2,2,-1,-1,2,-1,-1,son thơm mùi kẹo màu lên đẹp em thích chất son này hồi giờ e ít sài con kem vì bị khô và dính môi
"Sản phẩm dùng ok ạ 
🙆🙆🙆🙆🙆
Mọi người nên mua nha",-1,-1,-1,-1,1,-1,-1,-1,sản phẩm dùng ok ạ mọi người nên mua nha
"Giao hàng nhanh 
Đóng gói sản phẩm đẹp 
Có thiệp cảm ơn và thiệp giáng sinh rất xinh",-1,-1,-1,-1,-1,-1,2,2,giao hàng nhanh đóng gói sản phẩm đẹp có thiệp cảm ơn và thiệp giáng sinh rất xinh
"son màu xinh lắmmmmmm 😍😍😍😍😍😍😍😍😍
xịn xinh đẹp 😍😍😍😍jêjẹhehẹhẹhe",-1,-1,-1,-1,-1,2,-1,-1,son màu xinh xịn xinh đẹp jêjẹhehẹhẹhe
"Công dụng: ch dùng
Kết cấu: ch dùng
Độ bền màu: ch dùng
Sẽ thử nhưng chắc là sẽ đẹp ,tôn da và trắng răng",1,1,-1,-1,-1,1,-1,-1,công dụng ch dùng kết cấu ch dùng bền màu ch dùng sẽ thử nhưng chắc là sẽ đẹp tôn da và trắng răng
"Son lên màu ổn rất là ung ý luôn,  miếng rửa mặt mêm nên mua. ",-1,-1,-1,-1,-1,2,-1,-1,son lên màu ổn rất là ung ý luôn miếng rửa mặt mêm nên mua
Hiện tại mình gửi nhờ nên quay lại đánh giá sau nnnnnnnnnnnnnnn,-1,-1,-1,-1,1,-1,-1,-1,hiện tại mình gửi nhờ nên quay lại đánh giá sau
Euisbxiejwnakhzjduwbqnsidbbdjwiabxbdjwiiqnwnsnsns siwijdjddjjd,-1,-1,-1,-1,1,-1,-1,-1,
"Tiền nào của nấy nha mọi người =)))) packaging ổn nhưng mình không thích mùi son, màu son hơi chêch lệch so với ảnh, mình không hẳn là mua về để bôi lên môi nên thấy cũng được. À mà shop gói hàng cực kì sơ sài luôn :))",-1,-1,0,2,-1,-1,-1,0,tiền nào của nấy nha mọi người packaging ổn nhưng mình không thích mùi son màu son hơi chêch lệch so với ảnh mình không hẳn là mua về để bôi lên môi nên thấy cũng được mà shop gói hàng cực kì sơ sài luôn
"Giao hàng nhanh, son đẹp
Jajaosbckxodbxbxidosndbbdjdjdjdjf",-1,-1,-1,-1,-1,-1,2,-1,giao hàng nhanh son đẹp
"Shop gói hàng cẩn thận
Son thì chắc chắn xinh lun
Mình mua 3c được tặng chiế túi tote nữa ó",-1,-1,-1,-1,-1,-1,-1,2,shop gói hàng cẩn thận son thì chắc chắn xinh lun mình mua được tặng chiế túi tote nữa ó
"Shop giao hàng lẹ mặc dù ở nước ngoài  đóng gói cẩn thận.
Chất son mịn mà dễ trôi.",0,2,-1,-1,-1,-1,2,2,shop giao hàng lẹ mặc dù ở nước ngoài đóng gói cẩn thận chất son mịn mà dễ trôi
"Xin chào, tôi là người phụ trách Shopee và hiện tôi đang tìm đối tác. Bạn có thể kiếm tiền hoa hồng tbạn có thể thêm gia sư whatsapp: +84765107436. Nhận tiền thưởng 50k",-1,-1,-1,-1,1,-1,-1,-1,xin chào tôi là người phụ trách shopee và hiện tôi đang tìm đối tác bạn có thể kiếm tiền hoa hồng tbạn có thể thêm gia sư whatsapp nhận tiền thưởng 50 k
NAN,-1,-1,-1,-1,1,-1,-1,-1,nan
"Son lên màu rất đẹp, giao hàng nhanh, đóng gói kĩ, mà son rất thơm ạ.",-1,-1,2,-1,-1,2,2,2,son lên màu rất đẹp giao hàng nhanh đóng gói kĩ mà son rất thơm
Màu xink lắm nhaaaaaaaaaaaaaaaaaaa❤️❤️❤️❤️❤️❤️ ❤️❤️❤️❤️❤️,-1,-1,-1,-1,-1,2,-1,-1,màu xink lắm
"Son xịn ơi là xịn, chất son mềm, rất ưng ý, sẽ ủng hộ shop dịp sau ạ(hình ảnh và video chỉ mang tính chất nhận xu)",-1,2,-1,-1,-1,-1,-1,-1,son xịn ơi là xịn chất son mềm rất ưng sẽ ủng hộ shop dịp sau ạ hình ảnh và video chỉ mang tính chất nhận xu
"màu đẹp , mùi thơm, ship hàng nhanh nhaa, giá cả hợp lý iuuuuuu thưn",-1,-1,2,2,-1,2,2,-1,màu đẹp mùi thơm ship hàng nhanh nhaa giá cả hợp lý thưn
"Lên màu đẹp, sản phẩm tốt 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",-1,-1,-1,-1,-1,2,-1,-1,lên màu đẹp sản phẩm tốt
Quá là xịn đóng gói rất cẩn thận.........................,-1,-1,-1,-1,-1,-1,-1,2,quá là xịn đóng gói rất cẩn
"Son đẹp lắm luôn mọi ngườiiii,nên mua ajjjjnjjjjnjjjjkjjjj",-1,-1,-1,-1,1,-1,-1,-1,son đẹp lắm luôn mọi mua
"Đóng gói cẩn thận, giao hàng nhanh.
Màu 25 đỏ hơi tươi. Mình thích màu đậm hơn",-1,-1,-1,-1,-1,1,2,2,đóng gói cẩn thận giao hàng nhanh màu đỏ hơi tươi mình thích màu đậm hơn
Rất tốt. ₫:₫:&: síksnbshsjsnsnsmakajana ánnsjjsjssnsnns,-1,-1,-1,-1,1,-1,-1,-1,rất tốt
"Giao hàng nhanh chóng,gói hàng cẩn thận. Chất son mịn và rất thơm",-1,2,2,-1,-1,-1,2,2,giao hàng nhanh chóng gói hàng cẩn thận chất son mịn và rất thơm
"Công dụng: tốt
Kết cấu: tốt
Độ bền màu: ổn
Sản phẩm rất tốt ạ, giao hàng hơi lâu...............",2,2,-1,-1,-1,-1,0,-1,công dụng tốt kết cấu tốt bền màu ổn sản phẩm rất tốt giao hàng hơi
"Tại sao, son của mình không có tem niêm phong ở nắp chai??? 
Hơi lo lắng về sản phẩm dù mùa của mall :((",-1,-1,-1,-1,1,-1,-1,-1,tại sao son của mình không có tem niêm phong ở nắp chai hơi lo lắng về sản phẩm dù mùa của mall
"Sản phẩm đẹp chất lượng thì không phải bàn, mình sẽ ủng hộ shop nhiều nhiều",-1,-1,-1,-1,1,-1,-1,-1,sản phẩm đẹp chất lượng thì không phải bàn mình sẽ ủng hộ shop nhiều nhiều
"Hàng siêu đẹp luôn
Chất lượng khỏi bàn
Siêu ưng luôn❤️❤️❤️❤️",-1,-1,-1,-1,1,-1,-1,-1,hàng siêu đẹp luôn chất lượng khỏi bàn siêu ưng luôn
Sản phẩm đẹp chất lượng ok đánh lên mềm môi xinh xắn cảm ơn shop nhiều nhé,-1,2,-1,-1,-1,-1,-1,-1,sản phẩm đẹp chất lượng ok đánh lên mềm môi xinh xắn cảm ơn shop nhiều nhé
"Công dụng: rất tốt đáng đồng tiền
Kết cấu: nhỏ gọn tiện lợi
Độ bền màu: đẹp hết ý luôn
Shop giao hàng trong 2 ngày là có rồi son uy tín màu lên môi đẹp lắm lần sau sẽ ủng hộ shop nx",1,2,-1,2,-1,2,2,-1,công dụng rất tốt đáng đồng tiền kết cấu nhỏ gọn tiện lợi bền màu đẹp hết ý luôn shop giao hàng trong ngày là có rồi son uy tín màu lên môi đẹp lắm lần sau sẽ ủng hộ shop nx
"Hai màu cơ bản như nhau chất son rất mịn, rất đẹp shop giao nhanh nhưng bị thiếu hàng",-1,2,-1,-1,-1,1,2,-1,hai màu cơ bản như nhau chất son rất mịn rất đẹp shop giao nhanh nhưng bị thiếu hàng
đẹpp mà giao lâuu quá huhuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,-1,-1,-1,-1,-1,-1,0,-1,đẹpp mà giao lâuu quá
Son nhỏ hơn mình nghĩ nhưng vẫn xinkkkkkkkkkkkkkkkkkkkkkkkkkk,-1,-1,-1,-1,1,-1,-1,-1,son nhỏ hơn mình nghĩ nhưng vẫn
Son lên màu cực đẹp. Mịn. Mua lần thứ 2 ở shop r nên rất hài lòng. Hàng nc ngòi nên hơi lâuu,-1,2,-1,-1,-1,2,0,-1,son lên màu cực đẹp mịn mua lần thứ ở shop r nên rất hài lòng hàng nc ngòi nên hơi lâuu
Son nhỏ xíu đẹp nha mùi thơm nữa mịn lắm rất oki so với giá tiền pjb,-1,2,2,2,-1,-1,-1,-1,son nhỏ xíu đẹp nha mùi thơm nữa mịn lắm rất oki so với giá tiền pjb
BbcnmbvhhvjnnclLloghffchjfcitctictctictixruxduxdxfxfxrzrxrxfxfxgxeExfxgcticoycyoctxf f gì gì gĩgxtxgxtxtxtxtxftxtxtxxtctxtxtcitcitctiftch hcgiocitchochocycycycitctictictctictictcgcgijxuff g Giù gì tích,-1,-1,-1,-1,1,-1,-1,-1,f gì gì g giù gì tích
"Công dụng: jdndndn
Ha mang tc kiếm xu
Chất son khá là ổn
Màu lên khá đẹp 
Rata đáng tiền",-1,2,-1,2,-1,2,-1,-1,công dụng ha mang tc kiếm xu chất son khá là ổn màu lên khá đẹp rata đáng tiền
Hệ điều khiển từ năm nhé các bạn đã bán được 2 tầng lửa phull chức và hoạt động kinh 3,-1,-1,-1,-1,1,-1,-1,-1,hệ điều khiển từ năm nhé các bạn đã bán được tầng lửa phull chức và hoạt động kinh
"Son màu đẹp nha, son có mùi sôcôla, thoa thấy mịn và mướt nhưng bám chắc k được lâu, giá vậy quá rẻ cho 1 cây son, được cái màu tây",0,2,2,2,-1,2,-1,-1,son màu đẹp nha son có mùi sôcôla thoa thấy mịn và mướt nhưng bám chắc k được lâu giá vậy quá rẻ cho cây son được cái màu tây
"Chưa test sản phẩm ,nnnn nnnn nnnnnnnnnnnnnnnnnnnnnnnnnnn",-1,-1,-1,-1,1,-1,-1,-1,chưa test sản phẩm
"Sản phẩm chất lượng, giao hàng oke, cũng ko nhanh lắm trong quá trình soạn hàng",-1,-1,-1,-1,-1,-1,1,-1,sản phẩm chất lượng giao hàng oke cũng ko nhanh lắm trong quá trình soạn hàng
